Date,Farm,MilkingAmount,MilkingTime,MilkingMaxAmount
2021-06-08,Вереск,34204.43,965442,13165.33
2021-06-08,Магнолия,46426.46,1375296,21287.02
2021-06-08,Ромашка,57801.4,1380255,18626.28
2021-06-08,Сирень,39323.83,986327,16092.51
2021-06-09,Сирень,28091.09,680793,15276.4
2021-06-09,Вереск,47840.83,1370612,19067.11
2021-06-09,Магнолия,47524.66,1368322,22730.24
2021-06-09,Ромашка,73474.0,1723884,23274.44
2021-06-10,Ромашка,71135.9,1729043,24137.34
2021-06-10,Сирень,32541.84,797423,15148.4
2021-06-10,Вереск,38404.7,986851,13857.68
2021-06-10,Магнолия,46389.08,1351219,21388.12
2021-06-11,Вереск,36546.04,1003814,13963.8
2021-06-11,Магнолия,48170.98,1381648,23148.77
2021-06-11,Ромашка,63481.8,1469299,19628.86
2021-06-11,Сирень,44314.98,1091324,18055.07
2021-06-12,Вереск,46700.47,1330176,17573.73
2021-06-12,Магнолия,49331.0,1412342,21853.73
2021-06-12,Ромашка,19199.1,502101,4577.83
2021-06-12,Сирень,47601.32,1169082,19116.97
2021-06-13,Вереск,52712.09,1465887,19991.96
2021-06-13,Магнолия,46867.18,1344502,22966.97
2021-06-13,Ромашка,12365.5,343859,2687.02
2021-06-13,Сирень,45100.93,1083652,18827.69
2021-06-14,Сирень,44241.26,1086420,18535.58
2021-06-14,Ромашка,18773.1,500657,4509.55
2021-06-14,Магнолия,46359.69,1321695,23053.52
2021-06-14,Вереск,53482.54,1439720,19909.64
2021-06-15,Вереск,53051.24,1433344,20374.47
2021-06-15,Магнолия,46745.39,1349946,22753.87
2021-06-15,Ромашка,42187.7,1030353,13346.59
2021-06-15,Сирень,37589.29,908435,16095.88
2021-06-16,Вереск,19600.52,494038,6902.82
2021-06-16,Магнолия,46258.68,1334088,22514.03
2021-06-16,Ромашка,86267.0,2062865,30865.34
2021-06-16,Сирень,43346.26,1064268,17117.43
2021-06-17,Сирень,42757.29,1073682,18339.84
2021-06-17,Вереск,53660.85,1465841,19295.26
2021-06-17,Магнолия,47469.0,1359146,22447.89
2021-06-17,Ромашка,84366.2,1964639,30189.88
2021-06-18,Ромашка,84630.3,2029438,30275.66
2021-06-18,Сирень,44548.93,1122901,18901.64
2021-06-18,Вереск,52553.06,1385744,19575.35
2021-06-18,Магнолия,48729.13,1417848,22498.06
2021-06-19,Вереск,51034.52,1465026,18911.77
2021-06-19,Магнолия,48360.39,1399390,22506.31
2021-06-19,Ромашка,83015.2,1957956,28969.83
2021-06-19,Сирень,37149.15,930902,15484.07
2021-06-20,Вереск,50001.49,1472426,18426.55
2021-06-20,Магнолия,6240.85,172131,7926.79
2021-06-20,Ромашка,79839.1,1900849,27707.38
2021-06-20,Сирень,37857.05,959262,16026.9
2021-06-21,Вереск,49064.29,1363913,17885.71
2021-06-21,Магнолия,40611.74,1197697,22571.12
2021-06-21,Ромашка,81635.5,1891503,28735.94
2021-06-21,Сирень,37315.08,935404,15943.0
2021-06-22,Сирень,35118.85,957133,15168.0
2021-06-22,Ромашка,75314.9,1850430,27368.87
2021-06-22,Вереск,49489.52,1465295,17958.15
2021-06-22,Магнолия,48324.82,1414924,22448.58
2021-06-23,Вереск,34951.02,973443,13373.04
2021-06-23,Магнолия,48232.68,1392513,22740.8
2021-06-23,Ромашка,78456.0,1805481,26620.03
2021-06-23,Сирень,20409.62,518755,10862.43
2021-06-24,Сирень,20987.44,533613,9453.35
2021-06-24,Вереск,29345.02,824833,11426.47
2021-06-24,Магнолия,47488.19,1369615,22326.55
2021-06-24,Ромашка,81879.7,1915614,29419.81
2021-06-25,Ромашка,81920.5,1950926,30080.68
2021-06-25,Сирень,24384.88,642407,14252.69
2021-06-25,Вереск,16845.34,502581,6337.88
2021-06-25,Магнолия,46378.98,1326973,22710.2
2021-06-26,Сирень,23758.72,614201,15545.46
2021-06-26,Ромашка,78412.3,1905541,29816.91
2021-06-26,Вереск,46007.55,1300359,18182.23
2021-06-26,Магнолия,43854.69,1313642,22379.55
2021-06-27,Вереск,48911.54,1426975,19619.33
2021-06-27,Магнолия,43465.77,1319872,22300.08
2021-06-27,Ромашка,72235.7,1720472,26073.61
2021-06-27,Сирень,20068.14,514923,14842.43
2021-06-28,Вереск,4869.88,143510,1796.95
2021-06-28,Магнолия,43922.4,1336071,21967.32
2021-06-28,Ромашка,75496.7,1839680,27318.4
2021-06-28,Сирень,32771.0,854627,18173.41
2021-06-29,Сирень,46621.29,1222523,21415.6
2021-06-29,Ромашка,79582.7,1913086,30534.14
2021-06-29,Магнолия,43756.08,1290622,22593.69
2021-06-29,Вереск,75.04,2071,25.61
2021-06-30,Вереск,871.95,25871,328.96999999999997
2021-06-30,Магнолия,44238.99,1329961,22116.89
2021-06-30,Ромашка,80211.7,1989753,28758.05
2021-06-30,Сирень,45782.72,1171448,20718.04
2021-07-01,Вереск,93.59,2222,25.55
2021-07-01,Магнолия,43795.34,1311748,21792.55
2021-07-01,Ромашка,59078.1,1374523,19963.65
2021-07-01,Сирень,48345.99,1230183,21447.26
2021-07-02,Вереск,124.28,5625,45.0
2021-07-02,Магнолия,45428.62,1344168,22083.12
2021-07-02,Ромашка,68459.9,1631399,24699.46
2021-07-02,Сирень,49532.3,1237167,21939.94
2021-07-03,Сирень,50352.46,1251722,22122.22
2021-07-03,Ромашка,40861.9,960278,13883.94
2021-07-03,Вереск,35.34,1335,15.620000000000001
2021-07-03,Магнолия,44830.06,1331672,21890.72
2021-07-04,Вереск,414.86,10651,159.14
2021-07-04,Магнолия,45180.82,1341012,21998.1
2021-07-04,Ромашка,82952.2,1935937,29820.9
2021-07-04,Сирень,50839.33,1274630,21306.56
2021-07-05,Магнолия,44209.09,1314514,20830.91
2021-07-05,Ромашка,84423.2,1995291,29879.32
2021-07-05,Сирень,51940.9,1304745,21336.18
2021-07-06,Вереск,15405.44,482096,6101.28
2021-07-06,Магнолия,44777.92,1312853,22060.05
2021-07-06,Ромашка,77959.2,1876379,26706.38
2021-07-06,Сирень,50014.75,1246830,21125.29
2021-07-07,Магнолия,45905.33,1325973,22132.15
2021-07-07,Сирень,51116.38,1289916,21169.45
2021-07-07,Вереск,33557.45,1092349,12026.59
2021-07-07,Ромашка,62140.8,1433940,20021.4
2021-07-08,Вереск,32195.86,978647,11137.03
2021-07-08,Магнолия,31028.29,937738,14584.65
2021-07-08,Ромашка,84680.1,2000959,28343.83
2021-07-08,Сирень,50186.21,1231171,19161.7
2021-07-09,Вереск,48011.57,1471380,18047.23
2021-07-09,Магнолия,28141.13,827081,21594.21
2021-07-09,Ромашка,64901.5,1493004,19464.3
2021-07-09,Сирень,46725.53,1142893,19825.18
2021-07-10,Вереск,53554.06,1454994,21173.85
2021-07-10,Магнолия,29275.26,844333,22074.97
2021-07-10,Ромашка,81258.4,1927253,29136.09
2021-07-10,Сирень,49642.23,1209187,21123.96
2021-07-11,Ромашка,83720.7,1908064,29037.38
2021-07-11,Сирень,52224.94,1278050,21968.3
2021-07-11,Магнолия,27734.44,809830,21865.42
2021-07-11,Вереск,50753.29,1521121,18125.91
2021-07-12,Вереск,31209.41,1002172,12260.26
2021-07-12,Магнолия,25700.3,770555,21442.17
2021-07-12,Ромашка,79032.9,1834801,28871.39
2021-07-12,Сирень,50443.94,1226048,21085.9
2021-07-13,Вереск,47681.27,1451322,17766.33
2021-07-13,Магнолия,34489.46,1020083,21749.19
2021-07-13,Ромашка,76381.8,1774444,27044.67
2021-07-13,Сирень,45622.41,1143299,19722.05
2021-07-14,Сирень,47845.1,1163835,20730.01
2021-07-14,Вереск,29231.01,823352,11253.210000000001
2021-07-14,Магнолия,44257.64,1313329,21730.07
2021-07-14,Ромашка,83324.4,1970021,28587.61
2021-07-15,Сирень,50182.68,1200905,20832.65
2021-07-15,Ромашка,18867.4,477800,4547.42
2021-07-15,Магнолия,44477.87,1323151,22008.04
2021-07-15,Вереск,33668.18,881305,12267.4
2021-07-16,Вереск,46635.65,1178069,17681.07
2021-07-16,Магнолия,44681.22,1318112,22478.31
2021-07-16,Ромашка,71084.5,1722737,24374.61
2021-07-16,Сирень,35247.13,814198,14108.61
2021-07-17,Сирень,51709.12,1245767,22139.55
2021-07-17,Вереск,56575.25,1505486,21188.2
2021-07-17,Магнолия,45014.35,1294931,22872.41
2021-07-17,Ромашка,66831.1,1573968,22443.85
2021-07-18,Ромашка,80115.7,1849696,27885.32
2021-07-18,Сирень,51546.61,1204562,22724.73
2021-07-18,Вереск,54873.54,1467058,22662.51
2021-07-18,Магнолия,44821.94,1295720,22657.43
2021-07-19,Сирень,48724.73,1164768,21079.13
2021-07-19,Ромашка,78160.1,1754251,28236.05
2021-07-19,Магнолия,43688.57,1259009,22568.99
2021-07-19,Вереск,18073.92,512747,7571.34
2021-07-20,Вереск,52884.33,1514061,21572.52
2021-07-20,Магнолия,44086.02,1303443,22555.92
2021-07-20,Ромашка,75746.8,1761643,27430.62
2021-07-20,Сирень,50761.28,1245535,22265.5
2021-07-21,Вереск,35962.55,985703,14452.07
2021-07-21,Магнолия,43010.6,1270818,22371.25
2021-07-21,Ромашка,61298.7,1470498,21113.25
2021-07-21,Сирень,51186.23,1272761,22671.64
2021-07-22,Ромашка,50168.6,1208378,17396.6
2021-07-22,Сирень,51771.08,1292152,22891.48
2021-07-22,Вереск,35739.11,1046077,13674.41
2021-07-22,Магнолия,44102.54,1320927,21797.4
2021-07-23,Вереск,35516.09,1022737,13220.57
2021-07-23,Магнолия,21025.1,617763,14832.8
2021-07-23,Ромашка,43915.3,1040798,14061.86
2021-07-23,Сирень,52046.76,1264511,22870.19
2021-07-24,Вереск,52979.97,1419234,19519.74
2021-07-24,Ромашка,11588.2,341007,1272.92
2021-07-24,Сирень,34669.98,862379,16684.34
2021-07-25,Вереск,53567.8,1484135,19035.42
2021-07-25,Ромашка,10623.0,275308,385.93
2021-07-25,Сирень,8611.93,227383,5162.85
2021-07-26,Сирень,27081.07,642493,10698.79
2021-07-26,Вереск,35184.21,929986,13269.1
2021-07-26,Ромашка,10323.2,283392,401.97
2021-07-27,Сирень,26511.03,641636,12566.05
2021-07-27,Ромашка,24104.0,541046,6341.87
2021-07-27,Вереск,35451.25,998586,13300.64
2021-07-27,Магнолия,25544.32,734978,14683.33
2021-07-28,Вереск,19695.67,534267,6945.22
2021-07-28,Магнолия,47867.19,1383216,22107.14
2021-07-28,Ромашка,9999.4,256162,448.98
2021-07-28,Сирень,40627.83,982250,17670.7
2021-07-29,Вереск,4110.3,86237,1267.4
2021-07-29,Магнолия,43750.41,1261668,21566.39
2021-07-29,Ромашка,8646.3,236229,336.0
2021-07-29,Сирень,44903.65,1074801,19188.26
2021-07-30,Вереск,1427.54,38143,478.16
2021-07-30,Магнолия,45009.46,1277378,22138.69
2021-07-30,Ромашка,8386.3,228898,325.08
2021-07-30,Сирень,44268.39,1047749,19186.14
2021-07-31,Магнолия,42629.85,1198924,22097.46
2021-07-31,Сирень,41380.34,999210,18907.1
2021-07-31,Вереск,4008.15,93082,1308.96
2021-07-31,Ромашка,7660.6,232882,318.74
2021-08-01,Вереск,62.47,2446,20.18
2021-08-01,Магнолия,41161.31,1171646,22065.38
2021-08-01,Ромашка,8060.5,252288,335.04
2021-08-01,Сирень,27180.78,651041,14077.35
2021-08-02,Вереск,23111.98,701461,9280.17
2021-08-02,Магнолия,44568.21,1284786,21586.23
2021-08-02,Ромашка,50669.4,1116182,15394.53
2021-08-02,Сирень,9152.93,235161,5560.06
2021-08-03,Магнолия,46712.48,1361265,22061.45
2021-08-03,Вереск,35360.98,1011160,13590.47
2021-08-03,Ромашка,61714.1,1469030,20857.4
2021-08-04,Сирень,32452.84,773974,13634.05
2021-08-04,Магнолия,48114.91,1384104,22558.01
2021-08-04,Вереск,36443.13,1010923,14623.85
2021-08-04,Ромашка,54557.0,1260205,18388.97
2021-08-05,Вереск,43132.47,1026080,15391.76
2021-08-05,Магнолия,46257.64,1353485,22088.25
2021-08-05,Ромашка,88519.1,2066117,30811.25
2021-08-05,Сирень,49303.63,1186576,19756.77
2021-08-06,Вереск,41115.94,1035152,15439.16
2021-08-06,Магнолия,46868.73,1374110,21829.45
2021-08-06,Ромашка,83629.4,1849002,27488.57
2021-08-06,Сирень,46498.84,1126475,19054.52
2021-08-07,Сирень,48209.64,1144006,20454.52
2021-08-07,Вереск,58850.25,1516391,23099.1
2021-08-07,Магнолия,47810.91,1384375,22173.47
2021-08-07,Ромашка,56290.8,1320945,18757.55
2021-08-08,Сирень,52744.0,1240187,21941.34
2021-08-08,Ромашка,90222.9,2073952,30691.15
2021-08-08,Вереск,35166.58,957377,13677.01
2021-08-08,Магнолия,33554.88,960527,15373.46
2021-08-09,Вереск,43299.76,1061043,14858.48
2021-08-09,Магнолия,29211.94,827291,15224.01
2021-08-09,Ромашка,91799.3,2110651,31356.31
2021-08-09,Сирень,49019.45,1156749,19425.48
2021-08-10,Ромашка,91345.8,2081042,30781.2
2021-08-10,Вереск,36700.35,950048,14642.45
2021-08-10,Магнолия,47011.75,1353898,22320.28
2021-08-10,Сирень,47670.77,1140439,20159.61
2021-08-11,Сирень,44155.4,1030323,17682.63
2021-08-11,Ромашка,80183.1,1924775,28190.87
2021-08-11,Магнолия,47449.53,1357824,22518.94
2021-08-11,Вереск,40826.74,965980,14949.12
2021-08-12,Вереск,61351.15,1438873,22656.58
2021-08-12,Магнолия,46416.66,1323741,22312.98
2021-08-12,Ромашка,87827.3,2046362,30765.84
2021-08-12,Сирень,49900.8,1195955,20759.36
2021-08-13,Вереск,58334.83,1386329,21719.08
2021-08-13,Магнолия,46767.6,1376567,21258.64
2021-08-13,Ромашка,88532.0,2089522,30632.12
2021-08-13,Сирень,51932.82,1232565,20796.74
2021-08-14,Ромашка,87372.3,2035360,30148.25
2021-08-14,Сирень,49222.25,1200176,20418.37
2021-08-14,Вереск,58008.22,1412167,21203.95
2021-08-14,Магнолия,45791.15,1349722,21880.13
2021-08-15,Вереск,58104.15,1463053,21439.32
2021-08-15,Магнолия,46447.42,1349914,22117.89
2021-08-15,Ромашка,76545.0,1781483,25716.8
2021-08-15,Сирень,49251.6,1187817,19932.28
2021-08-16,Вереск,20744.47,470386,7615.78
2021-08-16,Магнолия,46791.2,1345386,22286.79
2021-08-16,Ромашка,90644.5,2075315,29826.13
2021-08-16,Сирень,47876.87,1118379,20054.01
2021-08-17,Сирень,43923.61,1031518,18357.19
2021-08-17,Вереск,39657.1,929952,15684.54
2021-08-17,Магнолия,46634.48,1357469,22079.91
2021-08-17,Ромашка,84839.1,1993465,29845.38
2021-08-18,Магнолия,39817.46,1124420,22258.11
2021-08-18,Ромашка,55520.0,1270560,18336.1
2021-08-18,Вереск,39329.22,838253,15247.76
2021-08-18,Сирень,42614.47,1010766,17803.43
2021-08-19,Сирень,31482.72,761237,12913.94
2021-08-19,Ромашка,78178.6,1720550,26402.81
2021-08-19,Магнолия,47217.08,1386791,22204.33
2021-08-19,Вереск,57258.38,1357263,24139.8
2021-08-20,Вереск,39088.14,950962,14873.28
2021-08-20,Магнолия,45771.21,1338209,22233.21
2021-08-20,Ромашка,86742.4,2005961,30240.5
2021-08-20,Сирень,24740.4,608770,12968.65
2021-08-21,Вереск,54998.62,1412219,20964.12
2021-08-21,Магнолия,30892.01,927735,14002.26
2021-08-21,Ромашка,89926.8,2090253,31127.96
2021-08-21,Сирень,27635.64,663015,13697.44
2021-08-22,Вереск,53875.69,1365227,20038.09
2021-08-22,Ромашка,88263.9,2071030,31375.79
2021-08-22,Сирень,27548.2,688680,12955.99
2021-08-23,Сирень,26903.74,667364,12720.94
2021-08-23,Ромашка,89377.4,2080008,30816.57
2021-08-23,Вереск,57212.07,1489653,22991.38
2021-08-23,Магнолия,21400.89,628366,14470.31
2021-08-24,Вереск,19533.69,465918,7309.79
2021-08-24,Магнолия,43870.65,1312816,21859.82
2021-08-24,Ромашка,92273.1,2137174,31128.9
2021-08-24,Сирень,24286.39,599440,12217.04
2021-08-25,Вереск,58917.38,1436160,23865.58
2021-08-25,Магнолия,45910.11,1359374,22025.9
2021-08-25,Ромашка,93696.0,2197379,31141.09
2021-08-25,Сирень,25857.4,622732,13006.5
2021-08-26,Вереск,48327.9,1263958,19825.85
2021-08-26,Магнолия,44802.38,1323336,21217.14
2021-08-26,Ромашка,93625.0,2196166,31292.65
2021-08-26,Сирень,24361.54,592010,12670.24
2021-08-27,Сирень,25660.55,609253,11557.75
2021-08-27,Ромашка,77297.2,1933450,20800.74
2021-08-27,Вереск,54985.83,1450379,21579.65
2021-08-27,Магнолия,44952.8,1316958,22413.55
2021-08-28,Вереск,36997.92,965496,14462.68
2021-08-28,Магнолия,45538.64,1328199,22276.98
2021-08-28,Ромашка,93956.4,2212126,30417.98
2021-08-28,Сирень,22278.9,544792,11868.15
2021-08-29,Вереск,40394.85,993022,14536.45
2021-08-29,Магнолия,46036.58,1347115,22451.0
2021-08-29,Ромашка,89813.0,2119207,30754.12
2021-08-29,Сирень,22445.42,534920,10223.53
2021-08-30,Сирень,20919.93,517847,9917.72
2021-08-30,Ромашка,90017.2,2137080,30620.24
2021-08-30,Магнолия,44854.52,1329148,22149.56
2021-08-30,Вереск,55664.25,1453116,20115.92
2021-08-31,Вереск,39408.58,964727,14871.38
2021-08-31,Магнолия,45404.12,1327137,22464.88
2021-08-31,Ромашка,42944.9,1074076,13118.0
2021-08-31,Сирень,25644.32,634238,13175.22
2021-09-01,Вереск,38603.21,965511,14538.51
2021-09-01,Магнолия,44940.52,1318685,22574.83
2021-09-01,Ромашка,88465.1,2077611,30473.61
2021-09-01,Сирень,26490.28,648537,12122.45
2021-09-02,Ромашка,63689.1,1471123,21425.72
2021-09-02,Сирень,27155.31,682297,12106.28
2021-09-02,Вереск,32926.56,773523,11886.13
2021-09-02,Магнолия,42965.46,1297777,21863.32
2021-09-03,Ромашка,93515.5,2201172,31249.31
2021-09-03,Сирень,27626.61,689001,13654.48
2021-09-03,Вереск,53696.91,1478631,20502.48
2021-09-03,Магнолия,41981.18,1274948,21728.54
2021-09-04,Вереск,56439.13,1370867,20529.95
2021-09-04,Магнолия,43213.64,1286600,21841.97
2021-09-04,Ромашка,88617.7,2143308,30318.58
2021-09-04,Сирень,26558.52,662217,10189.13
2021-09-05,Вереск,37967.93,952346,13588.75
2021-09-05,Магнолия,43683.81,1291633,21996.9
2021-09-05,Ромашка,90022.8,2161290,30224.87
2021-09-05,Сирень,27566.02,685484,13773.38
2021-09-06,Вереск,52714.5,1373900,19473.7
2021-09-06,Магнолия,43851.35,1300351,22101.6
2021-09-06,Ромашка,65877.3,1573447,21193.2
2021-09-06,Сирень,26694.4,669747,13365.9
2021-09-07,Сирень,27128.1,678734,11643.19
2021-09-07,Ромашка,65598.5,1618477,20785.51
2021-09-07,Магнолия,42812.46,1267142,21789.94
2021-09-07,Вереск,52697.97,1413616,19446.51
2021-09-08,Вереск,55067.53,1409919,20580.28
2021-09-08,Магнолия,44920.77,1321499,22147.99
2021-09-08,Ромашка,78998.4,1898012,26152.63
2021-09-08,Сирень,26583.68,687879,9724.22
2021-09-09,Вереск,54637.78,1428330,20787.3
2021-09-09,Магнолия,43679.21,1309966,21948.97
2021-09-09,Ромашка,78436.3,1832007,29606.44
2021-09-09,Сирень,27195.1,676550,11578.8
2021-09-10,Вереск,33372.18,885620,12686.79
2021-09-10,Магнолия,43803.53,1338059,21293.06
2021-09-10,Ромашка,87278.8,2089210,30416.68
2021-09-10,Сирень,21202.42,539886,9509.16
2021-09-11,Сирень,21495.31,528136,9580.63
2021-09-11,Ромашка,87475.9,2103663,30337.87
2021-09-11,Вереск,37987.16,967997,14294.41
2021-09-11,Магнолия,42806.36,1304573,20825.51
2021-09-12,Вереск,38405.24,965497,14527.11
2021-09-12,Магнолия,44669.48,1327730,21508.56
2021-09-12,Ромашка,90127.7,2188268,30949.53
2021-09-12,Сирень,17993.36,440551,9911.96
2021-09-13,Вереск,44454.61,1265303,17139.02
2021-09-13,Магнолия,43822.11,1290332,21947.49
2021-09-13,Ромашка,90413.4,2153412,31183.55
2021-09-13,Сирень,17923.43,429364,9849.36
2021-09-14,Сирень,27777.35,695388,12025.54
2021-09-14,Вереск,20847.02,618097,8172.88
2021-09-14,Магнолия,17625.59,530043,14176.59
2021-09-14,Ромашка,88723.0,2191943,30479.94
2021-09-15,Сирень,27442.79,684447,12676.19
2021-09-15,Ромашка,87883.2,2144874,30045.9
2021-09-15,Вереск,33267.38,893711,12800.5
2021-09-15,Магнолия,14569.74,434182,6847.3
2021-09-16,Вереск,36325.29,935456,13780.31
2021-09-16,Магнолия,26016.53,782454,14310.04
2021-09-16,Ромашка,38668.0,1001009,10706.3
2021-09-16,Сирень,25781.64,654158,11670.33
2021-09-17,Сирень,26541.52,650010,13664.16
2021-09-17,Вереск,35606.36,905387,13852.25
2021-09-17,Ромашка,77368.2,1838486,26002.19
2021-09-18,Ромашка,34702.3,865270,10503.7
2021-09-18,Сирень,26885.7,675405,12088.01
2021-09-18,Вереск,34591.79,958851,13172.02
2021-09-19,Ромашка,73802.5,1795799,24515.53
2021-09-19,Сирень,28170.92,698381,12424.99
2021-09-19,Вереск,36351.86,931876,13558.99
2021-09-20,Сирень,26919.39,665888,13700.69
2021-09-20,Ромашка,58576.5,1451506,19715.66
2021-09-20,Магнолия,1216.6,39830,7194.48
2021-09-20,Вереск,43141.42,1134026,16505.56
2021-09-21,Вереск,52486.27,1376024,20260.37
2021-09-21,Магнолия,2987.59,82559,6728.82
2021-09-21,Ромашка,26994.5,622534,10139.47
2021-09-21,Сирень,38313.94,925492,16367.96
2021-09-22,Вереск,50000.9,1369417,19091.58
2021-09-22,Ромашка,30310.5,733187,11172.48
2021-09-22,Сирень,53770.67,1323393,21681.71
2021-09-23,Вереск,35030.28,923863,13033.32
2021-09-23,Ромашка,12433.7,306182,5120.67
2021-09-23,Сирень,52264.3,1285832,21495.46
2021-09-24,Вереск,26955.59,786358,10540.89
2021-09-24,Ромашка,36805.9,978308,10483.58
2021-09-24,Сирень,53435.52,1342734,21965.08
2021-09-25,Сирень,52495.16,1272244,21414.78
2021-09-25,Вереск,51063.7,1342337,19457.62
2021-09-25,Ромашка,34451.5,879550,9970.44
2021-09-26,Вереск,48424.41,1394930,18671.39
2021-09-26,Ромашка,86492.5,2173083,30310.64
2021-09-26,Сирень,52099.53,1293442,20717.06
2021-09-27,Вереск,32069.8,894026,11902.11
2021-09-27,Ромашка,37855.9,937829,10063.37
2021-09-27,Сирень,48064.41,1190240,19660.65
2021-09-28,Вереск,47934.91,1236240,18363.76
2021-09-28,Ромашка,36657.6,939547,10640.38
2021-09-28,Сирень,51140.7,1267475,19962.09
2021-09-29,Сирень,53457.38,1333801,21586.58
2021-09-29,Вереск,33954.11,946967,13297.93
2021-09-29,Ромашка,37078.8,938117,10345.95
2021-09-30,Сирень,50503.81,1267929,19619.99
2021-09-30,Вереск,28647.82,788019,11226.73
2021-09-30,Ромашка,60117.9,1505054,20079.62
2021-10-01,Вереск,36228.24,894442,13679.460000000001
2021-10-01,Магнолия,21118.06,642573,13495.76
2021-10-01,Ромашка,58699.2,1453114,19689.04
2021-10-01,Сирень,51174.09,1296781,20246.56
2021-10-02,Вереск,38626.19,1059127,14699.06
2021-10-02,Магнолия,40791.16,1239545,20269.31
2021-10-02,Ромашка,59996.8,1546976,19125.66
2021-10-02,Сирень,4722.57,123815,3332.39
2021-10-03,Магнолия,40646.97,1247066,20106.08
2021-10-03,Вереск,32220.51,913726,12009.21
2021-10-03,Ромашка,58112.0,1448325,18857.84
2021-10-04,Сирень,33869.6,817109,12320.08
2021-10-04,Ромашка,43291.3,1162736,12416.25
2021-10-04,Вереск,44401.67,1455576,17308.87
2021-10-04,Магнолия,41019.22,1260274,20059.75
2021-10-05,Сирень,49553.26,1280899,20414.34
2021-10-05,Вереск,29833.66,907471,11537.82
2021-10-05,Магнолия,40266.76,1250657,19933.09
2021-10-05,Ромашка,36999.3,944700,9577.39
2021-10-06,Ромашка,64064.0,1587038,19115.94
2021-10-06,Сирень,53202.11,1367535,21033.86
2021-10-06,Вереск,32599.7,938509,13242.16
2021-10-06,Магнолия,41420.88,1304258,19588.49
2021-10-07,Сирень,52712.02,1358817,21639.35
2021-10-07,Ромашка,88672.4,2010564,29899.69
2021-10-07,Вереск,48566.0,1352546,19912.18
2021-10-07,Магнолия,40114.23,1265627,19746.79
2021-10-08,Сирень,52460.69,1361680,20957.9
2021-10-08,Ромашка,43300.0,902508,11658.22
2021-10-08,Вереск,45272.48,1404301,17925.5
2021-10-08,Магнолия,40917.09,1293924,19779.15
2021-10-09,Вереск,30775.24,940803,11799.58
2021-10-09,Магнолия,41464.34,1297805,20068.95
2021-10-09,Ромашка,61443.9,1301858,19701.77
2021-10-09,Сирень,50892.99,1319619,20494.3
2021-10-10,Вереск,33027.51,934684,12290.41
2021-10-10,Магнолия,42148.18,1301593,20155.16
2021-10-10,Ромашка,34609.7,762964,11495.03
2021-10-10,Сирень,54188.71,1427728,21202.17
2021-10-11,Вереск,31300.3,943917,12142.17
2021-10-11,Магнолия,41357.67,1287294,19854.43
2021-10-11,Ромашка,96342.0,1961366,33668.96
2021-10-11,Сирень,52141.25,1330422,20619.16
2021-10-12,Сирень,21635.44,551813,11098.62
2021-10-12,Ромашка,40067.5,840992,11921.99
2021-10-12,Вереск,45925.43,1332820,16812.28
2021-10-12,Магнолия,41584.14,1307867,19696.95
2021-10-13,Вереск,45351.83,1433838,16656.67
2021-10-13,Магнолия,36317.9,1141793,19365.77
2021-10-13,Ромашка,80111.9,1692758,27721.42
2021-10-13,Сирень,48550.26,1231400,20651.54
2021-10-14,Вереск,46680.32,1310708,18410.12
2021-10-14,Магнолия,33369.58,1045375,19059.0
2021-10-14,Ромашка,31465.7,726897,11328.06
2021-10-14,Сирень,49644.29,1282268,20058.21
2021-10-15,Ромашка,35950.6,786459,10744.58
2021-10-15,Сирень,49372.61,1262024,19981.79
2021-10-15,Магнолия,29836.32,923259,18431.46
2021-10-15,Вереск,47405.25,1371656,17862.55
2021-10-16,Вереск,46083.94,1336309,18555.14
2021-10-16,Магнолия,29651.85,932502,18650.27
2021-10-16,Ромашка,63422.5,1377019,21022.31
2021-10-16,Сирень,49698.19,1295699,20752.01
2021-10-17,Сирень,49263.12,1260298,20326.97
2021-10-17,Вереск,20285.4,599130,7265.76
2021-10-17,Магнолия,37162.63,1150148,18858.15
2021-10-17,Ромашка,55079.6,1136698,17929.22
2021-10-18,Сирень,49387.51,1297913,20142.85
2021-10-18,Ромашка,62936.0,1324037,21553.95
2021-10-18,Магнолия,33935.88,1056349,18785.15
2021-10-18,Вереск,49144.41,1359002,18711.4
2021-10-19,Сирень,51039.82,1318746,20970.84
2021-10-19,Вереск,49548.32,1356457,18685.74
2021-10-19,Магнолия,31997.85,988947,18634.48
2021-10-19,Ромашка,66990.6,1444738,21672.22
2021-10-20,Ромашка,33423.0,723665,10359.39
2021-10-20,Сирень,48301.95,1277180,20122.48
2021-10-20,Вереск,46407.56,1350643,17778.92
2021-10-20,Магнолия,30412.01,956076,18475.27
2021-10-21,Ромашка,86794.2,1776576,28957.87
2021-10-21,Сирень,47962.61,1254678,20336.77
2021-10-21,Вереск,32908.69,921669,12203.71
2021-10-21,Магнолия,34405.75,1073728,18515.1
2021-10-22,Ромашка,36241.5,795320,11454.24
2021-10-22,Сирень,48584.64,1263762,19585.46
2021-10-22,Вереск,33937.38,933998,12608.76
2021-10-22,Магнолия,40981.5,1239991,19716.0
2021-10-23,Сирень,49001.27,1266756,20405.07
2021-10-23,Ромашка,66305.4,1407135,22588.72
2021-10-23,Вереск,45144.91,1426673,17473.81
2021-10-23,Магнолия,42193.8,1269795,19975.67
2021-10-24,Вереск,24600.51,764671,9701.6
